order_id,city,zone,distance_km,estimated_time_min,order_value,base_delivery_fee,surge_multiplier,weather,rain_intensity,temperature,humidity,wind_speed,traffic_level,hour_of_day,day_of_week,is_weekend,festival_flag,restaurant_prep_time,historical_rider_speed,historical_acceptance_rate_zone,historical_cancel_rate_zone,delivery_revenue,incentive_given,order_accepted
20890,Mumbai,Industrial,1.6,11.4,361.0,26.0,1.83,Clear,0.0,20.4,74.7,11.0,Medium,13,Wednesday,0,0,6.3,21.3,0.981,0.047,127.0,5.0,0
20891,Pune,North,8.4,35.1,418.0,54.0,2.38,Cloudy,0.06,30.8,37.7,3.0,Low,22,Tuesday,0,0,7.4,22.2,0.865,0.327,220.48,40.0,1
20892,Mumbai,Industrial,2.7,14.9,331.0,36.0,2.49,Clear,0.11,21.2,72.7,22.1,Very High,20,Saturday,1,0,14.4,27.6,0.905,0.052,162.46,35.0,0
20893,Pune,Industrial,3.3,22.6,218.0,40.0,2.37,Cloudy,0.1,33.6,75.5,1.8,High,14,Sunday,1,0,18.1,13.0,0.798,0.07,142.76,65.0,1
20894,Delhi,Industrial,6.1,26.4,239.0,38.0,1.26,Clear,0.08,38.0,69.2,9.2,High,6,Sunday,1,0,36.4,22.4,0.802,0.047,100.46,30.0,1
20895,Hyderabad,East,5.4,19.2,263.0,47.0,1.02,Light Rain,0.44,36.3,90.2,21.2,Low,0,Saturday,1,0,5.0,20.5,0.76,0.106,105.8,47.0,0
20896,Mumbai,Airport,4.7,28.0,423.0,42.0,1.38,Clear,0.04,23.6,59.6,14.3,Medium,21,Thursday,0,0,13.7,22.8,0.903,0.291,151.02,48.0,1
20897,Mumbai,Suburban,2.0,13.5,411.0,29.0,1.09,Heavy Rain,0.78,22.5,61.6,2.4,Low,16,Monday,0,0,13.7,35.3,0.882,0.065,122.03,51.0,0
20898,Delhi,Airport,4.8,26.1,119.0,38.0,1.03,Cloudy,0.0,25.7,39.1,13.2,Medium,5,Tuesday,0,1,8.5,22.8,0.755,0.054,65.32,40.0,1
20899,Mumbai,Central,8.0,30.5,158.0,56.0,1.33,Heavy Rain,0.72,29.7,56.6,8.6,High,11,Wednesday,0,0,23.8,25.7,0.686,0.025,109.24,39.0,1
20900,Delhi,Industrial,3.3,22.0,304.0,34.0,1.01,Cloudy,0.0,16.8,79.8,8.5,High,18,Saturday,1,1,16.3,18.6,0.901,0.022,101.22,13.0,0
20901,Bangalore,West,9.9,48.0,125.0,62.0,1.24,Cloudy,0.06,30.5,31.0,5.2,Medium,23,Friday,0,0,10.7,22.0,0.915,0.114,104.38,21.0,0
20902,Hyderabad,Airport,2.7,16.1,387.0,35.0,1.39,Clear,0.13,25.6,46.7,8.7,Medium,13,Friday,0,0,9.4,24.0,0.814,0.035,133.79,5.0,0
20903,Pune,West,4.5,29.1,213.0,37.0,1.06,Fog,0.07,26.7,52.5,8.0,High,9,Tuesday,0,0,13.3,26.0,0.753,0.102,86.08,34.0,0
20904,Hyderabad,East,11.3,30.3,348.0,74.0,1.1,Cloudy,0.09,23.7,94.8,1.8,Very High,6,Sunday,1,0,12.3,26.5,0.892,0.132,157.96,23.0,1
20905,Hyderabad,Central,3.0,14.4,249.0,37.0,1.21,Cloudy,0.0,18.0,94.4,5.9,Medium,19,Thursday,0,1,10.2,29.3,0.953,0.162,99.55,45.0,1
20906,Bangalore,Airport,8.4,36.8,233.0,70.0,2.1,Cloudy,0.06,32.5,63.4,11.0,Low,19,Wednesday,0,0,14.9,26.1,0.978,0.09,198.26,61.0,0
20907,Bangalore,Industrial,14.7,73.4,142.0,91.0,1.27,Cloudy,0.0,39.1,74.0,4.9,Medium,23,Friday,0,0,8.1,21.8,0.872,0.124,146.81,44.0,0
20908,Bangalore,North,5.0,23.2,186.0,43.0,2.16,Cloudy,0.0,25.6,55.8,6.1,High,11,Tuesday,0,0,10.2,23.6,0.856,0.48,133.8,21.0,0
20909,Pune,Airport,3.3,19.3,231.0,38.0,2.36,Clear,0.15,30.2,31.1,11.8,Medium,21,Thursday,0,0,6.9,34.3,0.728,0.353,140.5,37.0,1
20910,Delhi,Industrial,2.8,19.1,227.0,30.0,2.4,Heavy Rain,0.82,32.1,53.6,23.8,Very High,14,Saturday,1,0,12.5,23.2,0.89,0.272,121.94,43.0,0
20911,Mumbai,North,9.8,53.5,351.0,68.0,1.17,Clear,0.08,29.8,36.0,6.0,Low,6,Friday,0,0,14.7,24.3,0.902,0.133,156.78,35.0,1
20912,Hyderabad,Central,9.6,41.7,177.0,51.0,1.15,Clear,0.0,37.3,37.9,5.1,High,4,Saturday,1,0,6.7,20.0,0.854,0.056,97.59,38.0,0
20913,Delhi,West,10.7,48.5,241.0,73.0,1.02,Clear,0.1,33.5,42.6,11.0,Medium,3,Monday,0,0,12.8,18.2,0.884,0.044,127.48,37.0,0
20914,Kolkata,Central,4.4,18.8,519.0,44.0,1.14,Cloudy,0.0,42.8,90.7,3.0,Low,0,Friday,0,0,7.3,26.1,0.881,0.139,164.34,28.0,1
20915,Pune,Industrial,8.4,27.6,369.0,47.0,1.75,Clear,0.08,31.2,75.1,6.6,High,22,Monday,0,0,12.3,26.6,0.953,0.011,163.43,54.0,1
20916,Mumbai,West,4.4,20.7,258.0,44.0,1.46,Heavy Rain,0.81,32.9,78.3,34.5,Low,19,Saturday,1,0,10.9,27.5,0.885,0.095,121.0,35.0,1
20917,Mumbai,West,2.6,12.9,118.0,29.0,2.21,Fog,0.13,29.3,42.8,1.8,High,12,Thursday,0,0,11.0,25.8,0.718,0.493,90.05,45.0,1
20918,Bangalore,Suburban,8.8,35.0,123.0,51.0,1.3,Light Rain,0.4,35.8,80.8,4.9,Very High,4,Friday,0,0,12.6,31.9,0.898,0.178,93.36,87.0,1
20919,Hyderabad,Suburban,11.9,54.9,337.0,86.0,1.17,Heavy Rain,0.66,32.6,61.9,3.2,Low,4,Thursday,0,0,13.0,12.4,0.954,0.049,174.76,78.0,0
20920,Delhi,North,2.4,12.7,354.0,28.0,1.15,Clear,0.0,29.7,86.0,4.2,High,17,Sunday,1,0,7.7,20.8,0.834,0.118,110.08,31.0,1
20921,Chennai,East,2.4,14.4,100.0,32.0,1.08,Clear,0.04,30.9,53.5,29.3,Low,1,Wednesday,0,0,10.8,26.1,0.872,0.153,56.56,62.0,0
20922,Hyderabad,South,4.6,26.2,347.0,38.0,2.09,Heavy Rain,0.81,37.4,42.6,5.0,High,14,Sunday,1,0,15.0,18.8,0.801,0.252,155.76,46.0,0
20923,Delhi,Central,8.0,36.8,185.0,50.0,1.27,Cloudy,0.01,20.5,93.1,6.9,Very High,12,Thursday,0,0,19.5,28.4,0.778,0.285,104.2,74.0,1
20924,Mumbai,West,2.3,11.8,200.0,31.0,1.2,Fog,0.15,23.8,81.0,8.7,High,5,Monday,0,0,11.6,8.0,0.965,0.141,81.2,27.0,1
20925,Chennai,Industrial,5.1,30.7,382.0,37.0,1.13,Heavy Rain,0.66,29.5,93.9,9.1,Medium,23,Monday,0,0,11.9,27.1,0.84,0.037,125.85,81.0,1
20926,Delhi,Central,3.1,19.1,353.0,35.0,1.91,Clear,0.08,36.2,87.6,6.9,Medium,13,Sunday,1,0,12.3,17.9,0.709,0.304,144.51,13.0,1
20927,Pune,East,6.8,41.3,233.0,59.0,1.17,Clear,0.13,24.1,75.2,17.6,Medium,5,Monday,0,0,11.0,17.2,0.832,0.01,120.29,5.0,0
20928,Bangalore,Industrial,2.8,19.6,345.0,36.0,1.17,Fog,0.09,29.5,55.0,2.5,Very High,2,Sunday,1,0,9.8,11.6,0.987,0.042,118.02,60.0,0
20929,Hyderabad,East,7.1,31.8,204.0,59.0,1.02,Cloudy,0.0,26.0,70.1,4.4,Medium,18,Wednesday,0,0,24.7,20.2,0.785,0.137,105.06,46.0,1
20930,Kolkata,South,4.1,16.8,165.0,36.0,1.81,Cloudy,0.09,44.2,68.5,2.3,High,20,Saturday,1,0,12.9,27.2,0.647,0.194,101.46,16.0,1
20931,Kolkata,Industrial,2.6,15.1,459.0,33.0,1.09,Cloudy,0.13,32.0,37.4,5.1,High,18,Wednesday,0,0,34.9,26.2,0.748,0.11,136.95,23.0,0
20932,Delhi,Airport,4.7,24.6,475.0,45.0,1.18,Heavy Rain,0.72,27.8,65.0,5.5,Medium,17,Thursday,0,0,13.6,22.8,0.851,0.068,157.6,14.0,0
20933,Delhi,South,1.4,5.0,177.0,28.0,1.05,Cloudy,0.02,33.8,76.7,7.8,High,15,Saturday,1,0,13.2,17.7,0.649,0.017,68.34,8.0,0
20934,Chennai,West,3.2,13.5,187.0,32.0,1.1,Cloudy,0.02,30.9,33.9,9.5,High,3,Tuesday,0,0,13.3,21.1,0.816,0.041,76.34,18.0,1
20935,Bangalore,Suburban,5.5,23.1,382.0,49.0,2.14,Cloudy,0.0,44.0,80.9,6.3,Medium,19,Monday,0,0,17.7,24.6,0.531,0.164,188.9,45.0,1
20936,Mumbai,Airport,1.5,14.9,173.0,26.0,1.5,Heavy Rain,0.71,30.7,39.8,5.3,Medium,12,Monday,0,0,10.6,24.4,0.793,0.096,77.06,9.0,0
20937,Kolkata,South,1.0,8.7,365.0,23.0,1.22,Cloudy,0.03,32.5,68.4,7.4,High,8,Thursday,0,0,19.6,24.7,0.963,0.428,108.36,29.0,1
20938,Mumbai,Suburban,1.1,7.7,147.0,25.0,1.9,Heavy Rain,0.73,17.1,30.8,19.5,Medium,22,Friday,0,0,28.1,18.2,0.847,0.213,79.84,62.0,0
20939,Mumbai,Airport,9.9,51.1,212.0,72.0,1.25,Cloudy,0.0,25.6,65.3,5.4,High,7,Sunday,1,0,9.9,19.9,0.946,0.242,136.64,50.0,1
20940,Mumbai,Suburban,4.3,19.8,399.0,36.0,1.28,Light Rain,0.36,28.3,33.3,8.7,Medium,16,Monday,0,0,9.9,17.6,0.95,0.135,133.86,26.0,1
20941,Hyderabad,West,3.3,20.5,151.0,30.0,2.0,Light Rain,0.36,28.6,31.2,13.1,Low,22,Friday,0,0,6.8,24.4,0.849,0.076,93.22,37.0,0
20942,Hyderabad,Industrial,7.9,32.9,182.0,53.0,1.19,Cloudy,0.03,26.3,67.6,6.3,Medium,8,Wednesday,0,0,7.9,14.3,0.573,0.162,103.11,8.0,1
20943,Delhi,North,3.5,13.5,295.0,33.0,1.47,Light Rain,0.44,33.1,43.9,2.3,Medium,11,Tuesday,0,0,7.9,30.1,0.859,0.088,113.41,33.0,1
20944,Delhi,Industrial,5.3,19.9,100.0,42.0,1.17,Clear,0.14,25.7,67.0,6.5,Very High,4,Friday,0,1,7.1,18.0,0.82,0.025,71.14,98.0,1
20945,Delhi,Suburban,4.6,17.6,254.0,47.0,1.04,Clear,0.09,25.8,73.4,7.5,Very High,16,Tuesday,0,0,5.6,18.3,0.393,0.03,104.76,54.0,1
20946,Chennai,Industrial,3.4,13.5,437.0,38.0,1.78,Fog,0.06,29.6,62.5,4.9,High,12,Tuesday,0,0,11.5,24.1,0.813,0.301,163.78,14.0,1
20947,Mumbai,West,5.3,27.6,377.0,42.0,1.05,Cloudy,0.14,33.9,36.7,5.1,Low,15,Monday,0,0,32.0,26.4,0.836,0.071,127.04,26.0,0
20948,Kolkata,South,7.1,33.6,239.0,48.0,2.41,Cloudy,0.09,23.2,78.9,25.9,High,21,Wednesday,0,0,21.8,27.7,0.993,0.27,168.26,47.0,0
20949,Delhi,Central,4.0,22.2,247.0,43.0,1.07,Fog,0.09,33.1,54.9,7.7,Medium,18,Thursday,0,0,9.7,25.5,0.64,0.122,100.35,16.0,1
20950,Jaipur,South,3.4,20.3,516.0,39.0,1.8,Clear,0.13,32.7,77.2,3.4,Low,22,Wednesday,0,0,15.3,20.7,0.913,0.171,183.72,20.0,0
20951,Mumbai,Industrial,3.6,20.0,486.0,37.0,1.05,Light Rain,0.28,32.9,70.8,17.3,High,7,Wednesday,0,0,9.0,26.6,0.724,0.225,145.77,32.0,0
20952,Chennai,East,1.1,9.0,233.0,24.0,1.29,Fog,0.13,24.9,50.9,6.4,Medium,5,Wednesday,0,0,15.6,17.8,0.969,0.027,82.22,34.0,0
20953,Delhi,South,5.3,26.4,179.0,48.0,1.04,Storm,0.91,27.3,91.7,5.4,Medium,17,Sunday,1,1,6.9,14.0,0.504,0.161,89.3,61.0,1
20954,Mumbai,North,2.2,12.6,376.0,31.0,1.12,Cloudy,0.06,29.5,69.9,15.5,Very High,10,Saturday,1,0,14.1,24.0,0.835,0.331,117.44,16.0,1
20955,Kolkata,West,6.5,23.5,431.0,51.0,1.23,Light Rain,0.31,30.7,42.7,2.9,Low,8,Thursday,0,0,16.5,21.2,0.634,0.095,157.55,28.0,1
20956,Pune,Suburban,4.2,25.6,488.0,42.0,1.4,Cloudy,0.07,29.2,45.2,5.6,Very High,14,Wednesday,0,1,11.0,18.3,0.882,0.084,166.16,38.0,0
20957,Bangalore,East,4.8,25.3,328.0,36.0,1.4,Light Rain,0.34,31.9,46.6,13.1,High,13,Wednesday,0,0,15.6,21.4,0.884,0.28,122.56,42.0,1
20958,Chennai,West,6.8,34.9,205.0,59.0,1.14,Light Rain,0.37,30.5,83.7,4.8,Medium,6,Wednesday,0,0,10.0,23.8,0.933,0.124,112.36,51.0,1
20959,Bangalore,West,2.6,13.4,106.0,35.0,1.23,Cloudy,0.0,22.7,74.5,14.3,Medium,1,Sunday,1,0,9.3,23.4,0.953,0.003,66.37,60.0,1
20960,Pune,Suburban,5.6,20.9,645.0,43.0,1.24,Clear,0.0,31.0,36.4,2.6,Low,15,Wednesday,0,0,8.3,19.4,0.861,0.064,195.22,18.0,0
20961,Delhi,Airport,5.3,28.3,545.0,51.0,1.26,Light Rain,0.41,26.4,61.0,44.1,High,5,Sunday,1,1,13.1,21.1,0.708,0.375,184.16,86.0,1
20962,Bangalore,South,4.0,17.5,167.0,42.0,1.09,Clear,0.01,36.3,74.4,12.5,Medium,8,Friday,0,0,13.6,28.3,0.696,0.092,82.52,25.0,0
20963,Bangalore,Central,2.6,17.8,269.0,35.0,1.0,Light Rain,0.39,26.9,63.5,1.3,Very High,23,Friday,0,0,11.1,21.9,0.884,0.382,94.18,41.0,0
20964,Delhi,Airport,6.4,25.8,219.0,57.0,1.22,Heavy Rain,0.66,22.1,41.6,18.5,Very High,9,Monday,0,0,10.4,23.1,0.53,0.099,117.72,60.0,0
20965,Kolkata,East,6.8,24.0,253.0,44.0,1.62,Cloudy,0.08,25.9,39.3,24.9,High,20,Sunday,1,0,9.4,18.7,0.804,0.295,126.94,34.0,1
20966,Mumbai,Suburban,4.8,22.0,200.0,38.0,1.12,Clear,0.09,34.8,93.7,9.3,Very High,10,Thursday,0,0,21.6,23.0,0.751,0.075,86.56,22.0,1
20967,Mumbai,North,2.4,11.8,346.0,29.0,1.24,Cloudy,0.09,41.5,45.0,25.6,High,17,Friday,0,0,10.5,17.9,0.706,0.077,112.08,31.0,0
20968,Hyderabad,North,3.3,15.9,139.0,31.0,1.18,Cloudy,0.12,32.2,32.7,12.3,Very High,6,Monday,0,0,13.9,22.4,0.698,0.066,67.16,40.0,1
20969,Hyderabad,Central,4.3,27.1,201.0,38.0,1.26,Clear,0.12,35.8,57.8,6.1,High,7,Wednesday,0,0,5.1,26.7,0.905,0.144,92.1,24.0,0
20970,Mumbai,Central,6.8,28.3,379.0,48.0,1.2,Clear,0.0,21.7,85.2,5.0,Very High,7,Friday,0,1,19.0,11.6,0.908,0.118,140.98,55.0,1
20971,Bangalore,South,1.7,9.8,100.0,27.0,2.31,Cloudy,0.07,30.4,73.4,25.8,Medium,12,Monday,0,0,10.6,28.7,0.766,0.152,84.37,0.0,0
20972,Jaipur,North,3.2,19.7,286.0,33.0,1.01,Clear,0.0,33.7,44.7,8.2,Medium,1,Friday,0,0,16.6,29.0,0.655,0.003,96.25,43.0,1
20973,Delhi,East,3.5,21.0,186.0,31.0,1.6,Clear,0.0,32.8,56.6,4.6,High,12,Sunday,1,0,16.9,23.8,0.86,0.011,90.52,42.0,1
20974,Hyderabad,Industrial,4.3,16.2,549.0,35.0,1.08,Clear,0.03,23.4,68.6,8.5,Medium,3,Tuesday,0,0,13.6,19.8,0.902,0.035,158.58,17.0,0
20975,Chennai,Suburban,2.1,13.8,288.0,28.0,1.19,Clear,0.0,26.4,70.1,7.5,Medium,23,Friday,0,0,12.6,23.8,0.843,0.173,96.68,52.0,1
20976,Bangalore,Central,3.9,20.7,165.0,42.0,1.21,Cloudy,0.02,22.3,73.3,14.0,Low,3,Friday,0,0,20.7,17.7,0.798,0.097,87.12,37.0,0
20977,Kolkata,Central,3.7,23.3,506.0,41.0,1.61,Clear,0.08,29.9,75.2,9.9,Medium,22,Friday,0,0,7.5,25.3,0.84,0.265,177.33,42.0,0
20978,Chennai,Central,2.4,14.8,247.0,29.0,1.39,Cloudy,0.11,24.4,34.5,4.0,Low,19,Monday,0,0,26.9,9.5,0.982,0.106,94.65,26.0,1
20979,Bangalore,Industrial,4.2,17.0,261.0,41.0,1.44,Clear,0.04,33.6,37.8,3.3,Medium,19,Wednesday,0,0,12.2,16.0,0.845,0.208,116.46,28.0,0
20980,Hyderabad,Suburban,3.2,18.8,381.0,38.0,1.09,Fog,0.1,18.5,42.4,8.4,Very High,15,Tuesday,0,0,20.3,19.8,0.889,0.065,125.24,34.0,0
20981,Chennai,East,6.0,28.8,181.0,47.0,1.11,Storm,0.85,31.4,47.0,4.3,Low,18,Tuesday,0,0,13.0,24.5,0.773,0.106,91.99,45.0,0
20982,Hyderabad,North,2.6,11.8,505.0,34.0,1.12,Cloudy,0.12,16.4,53.3,6.8,High,3,Thursday,0,0,14.7,25.7,0.648,0.07,149.18,49.0,0
20983,Kolkata,Industrial,4.7,30.2,327.0,48.0,1.08,Heavy Rain,0.85,37.1,78.0,22.4,Low,8,Thursday,0,0,8.8,23.5,0.742,0.166,123.78,72.0,1
20984,Delhi,Industrial,2.8,13.1,178.0,30.0,1.19,Fog,0.09,27.0,74.1,17.8,Medium,6,Wednesday,0,0,9.2,22.3,0.877,0.125,74.86,13.0,1
20985,Delhi,Airport,3.1,12.9,197.0,30.0,1.75,Heavy Rain,0.71,29.1,92.9,31.1,High,14,Friday,0,0,12.6,17.7,0.731,0.042,95.84,41.0,0
20986,Delhi,East,5.4,19.8,131.0,47.0,1.24,Cloudy,0.0,28.3,65.3,10.4,Very High,19,Wednesday,0,0,37.1,18.3,0.85,0.068,87.1,48.0,0
20987,Mumbai,Suburban,5.2,27.3,285.0,44.0,1.05,Cloudy,0.09,46.4,51.2,5.2,High,8,Tuesday,0,0,8.6,26.4,0.715,0.165,108.9,69.0,1
20988,Mumbai,East,3.5,16.3,224.0,34.0,1.06,Clear,0.03,28.0,72.7,11.2,Very High,8,Wednesday,0,0,12.5,22.3,0.889,0.08,85.32,38.0,1
20989,Kolkata,South,3.8,16.0,286.0,42.0,1.22,Clear,0.02,33.2,64.5,4.8,Very High,0,Monday,0,0,21.0,20.1,0.599,0.066,114.16,53.0,0
20990,Hyderabad,Airport,1.9,12.2,104.0,31.0,1.22,Storm,0.97,34.2,52.7,9.6,High,8,Saturday,1,0,13.5,25.9,0.784,0.337,60.7,50.0,0
20991,Hyderabad,Suburban,10.4,39.9,188.0,59.0,1.14,Clear,0.11,25.4,38.8,18.0,Low,7,Thursday,0,0,8.6,29.2,0.6,0.165,108.62,22.0,0
20992,Hyderabad,Airport,6.8,28.0,150.0,56.0,1.23,Clear,0.09,38.9,38.8,9.6,Low,18,Sunday,1,0,13.0,24.6,0.778,0.084,101.88,18.0,1
20993,Pune,Airport,6.6,22.6,313.0,56.0,1.15,Cloudy,0.11,17.4,51.2,7.6,Very High,7,Thursday,0,0,10.0,17.0,0.836,0.224,133.26,49.0,1
20994,Bangalore,Central,1.7,12.4,181.0,27.0,1.09,Clear,0.06,27.7,56.7,9.2,High,3,Saturday,1,0,13.6,26.7,0.631,0.119,69.25,2.0,1
20995,Kolkata,North,3.1,20.1,310.0,30.0,1.04,Light Rain,0.37,29.2,89.7,6.7,Low,1,Tuesday,0,1,10.5,15.4,0.792,0.233,99.4,70.0,0
20996,Delhi,Airport,3.7,18.8,187.0,41.0,1.34,Clear,0.0,28.2,57.2,4.1,High,21,Tuesday,0,0,22.0,17.8,0.913,0.046,96.08,38.0,1
20997,Kolkata,South,1.4,14.1,552.0,25.0,1.25,Fog,0.09,26.4,57.9,8.5,Medium,1,Wednesday,0,0,16.4,23.3,0.727,0.156,152.69,24.0,1
20998,Chennai,South,7.6,31.0,251.0,54.0,1.39,Fog,0.16,23.7,66.1,1.0,Low,22,Saturday,1,0,17.1,23.7,0.405,0.17,130.28,28.0,0
20999,Delhi,Suburban,10.7,49.0,387.0,58.0,1.02,Light Rain,0.37,31.5,59.0,15.7,Medium,0,Wednesday,0,0,9.8,28.8,0.758,0.113,144.3,79.0,1
21000,Hyderabad,West,15.4,57.3,231.0,109.0,1.28,Light Rain,0.39,27.2,56.1,10.1,Medium,3,Thursday,0,0,7.1,19.9,0.787,0.038,190.34,44.0,0
21001,Bangalore,Industrial,2.4,11.3,388.0,28.0,1.05,Cloudy,0.0,29.9,83.6,4.9,High,23,Wednesday,0,0,5.0,20.2,0.929,0.163,114.76,8.0,0
21002,Mumbai,Central,4.8,28.3,166.0,36.0,1.33,Clear,0.13,34.5,70.1,8.8,High,22,Tuesday,0,0,8.2,21.5,0.852,0.237,84.4,60.0,0
21003,Hyderabad,North,9.9,29.4,240.0,71.0,1.57,Clear,0.1,19.8,70.2,15.0,Very High,22,Wednesday,0,0,14.8,25.6,0.938,0.055,164.27,81.0,1
21004,Delhi,North,3.8,23.6,194.0,34.0,1.68,Light Rain,0.43,31.7,54.2,9.7,High,14,Sunday,1,0,11.5,18.7,0.924,0.056,99.8,28.0,0
21005,Mumbai,North,3.2,13.4,623.0,31.0,2.46,Clear,0.01,29.7,56.3,19.2,Medium,22,Sunday,1,0,10.0,19.4,0.709,0.033,213.32,54.0,1
21006,Jaipur,Industrial,1.5,12.4,135.0,25.0,1.12,Clear,0.07,27.8,67.4,10.5,Very High,9,Wednesday,0,0,11.8,23.9,0.62,0.057,57.7,12.0,1
21007,Hyderabad,Suburban,8.8,30.8,689.0,62.0,1.02,Cloudy,0.11,30.8,31.9,10.6,High,6,Wednesday,0,0,10.0,13.2,0.987,0.139,214.82,26.0,1
21008,Kolkata,Central,4.4,19.2,123.0,36.0,1.37,Cloudy,0.03,29.2,66.2,9.6,Medium,22,Friday,0,0,23.2,26.4,0.733,0.082,76.38,54.0,1
21009,Hyderabad,Airport,2.9,17.5,354.0,32.0,1.51,Clear,0.02,34.0,30.2,5.3,High,22,Thursday,0,0,13.8,25.4,0.592,0.257,126.2,26.0,0
21010,Delhi,Airport,5.3,27.8,179.0,49.0,1.41,Heavy Rain,0.73,35.0,93.3,8.2,High,20,Sunday,1,0,9.9,20.3,0.881,0.304,108.47,66.0,1
21011,Bangalore,Suburban,4.9,29.7,278.0,37.0,1.19,Light Rain,0.38,31.6,80.1,10.5,Very High,6,Wednesday,0,1,8.2,27.7,0.826,0.187,105.19,61.0,0
21012,Hyderabad,North,5.0,22.8,225.0,47.0,2.39,Light Rain,0.32,25.7,58.6,2.7,Medium,20,Saturday,1,0,22.8,15.3,0.8,0.075,161.83,61.0,1
21013,Jaipur,Industrial,3.9,16.7,162.0,41.0,1.58,Storm,0.89,29.2,57.0,9.8,Medium,12,Tuesday,0,0,20.5,22.2,0.844,0.05,100.42,82.0,1
21014,Delhi,Airport,11.9,51.6,255.0,85.0,1.97,Light Rain,0.35,18.2,81.3,11.3,Medium,22,Sunday,1,0,7.6,17.6,0.787,0.186,223.55,62.0,1
21015,Kolkata,East,4.1,16.7,199.0,37.0,2.39,Light Rain,0.26,33.4,79.8,3.7,High,19,Monday,0,0,18.7,18.3,0.757,0.054,132.21,46.0,1
21016,Kolkata,East,11.8,58.0,326.0,72.0,1.1,Clear,0.13,31.3,52.6,11.7,Low,23,Friday,0,0,27.1,28.2,0.798,0.202,150.92,23.0,0
21017,Hyderabad,Industrial,6.3,32.8,148.0,52.0,1.26,Heavy Rain,0.84,30.8,69.3,4.4,High,6,Friday,0,0,12.9,21.8,0.717,0.14,98.08,38.0,0
21018,Kolkata,Industrial,5.5,27.1,310.0,37.0,1.92,Cloudy,0.15,26.9,88.8,9.1,Very High,21,Tuesday,0,1,10.1,24.5,0.717,0.057,139.24,57.0,0
21019,Bangalore,Central,4.2,24.6,377.0,41.0,1.56,Cloudy,0.1,39.9,91.7,21.8,Very High,11,Monday,0,0,20.2,19.3,0.957,0.056,146.9,33.0,1
21020,Jaipur,North,8.0,29.4,232.0,47.0,1.08,Clear,0.11,39.7,89.8,5.5,High,5,Wednesday,0,0,9.3,20.8,0.301,0.063,101.8,41.0,0
21021,Chennai,Suburban,4.8,24.3,126.0,39.0,2.3,Light Rain,0.42,35.7,35.4,19.0,Low,20,Saturday,1,0,5.0,16.8,0.838,0.257,117.42,22.0,0
21022,Mumbai,Industrial,2.6,14.9,582.0,34.0,1.11,Light Rain,0.28,24.2,72.1,15.9,Very High,17,Sunday,1,0,8.4,29.1,0.972,0.219,165.78,41.0,1
21023,Kolkata,Industrial,2.5,18.1,309.0,32.0,1.29,Clear,0.0,27.2,45.4,6.4,Medium,5,Tuesday,0,0,10.6,25.4,0.981,0.243,109.26,25.0,0
21024,Bangalore,West,5.8,18.4,171.0,48.0,1.17,Clear,0.11,35.0,67.5,3.9,Very High,7,Thursday,0,0,16.9,25.4,0.905,0.303,93.78,24.0,1
21025,Bangalore,Industrial,2.6,14.8,313.0,30.0,1.05,Fog,0.08,29.0,32.2,15.0,High,17,Wednesday,0,0,10.2,20.2,0.852,0.02,100.36,30.0,1
21026,Hyderabad,West,4.3,28.5,106.0,42.0,1.31,Light Rain,0.41,37.3,86.3,23.9,Medium,21,Sunday,1,0,7.2,30.9,0.942,0.101,78.34,23.0,0
21027,Mumbai,West,8.5,37.9,441.0,49.0,1.18,Clear,0.0,21.0,80.9,1.7,Low,1,Tuesday,0,0,20.7,14.2,0.912,0.243,154.84,20.0,0
21028,Bangalore,East,5.4,32.7,708.0,52.0,1.26,Clear,0.0,18.9,47.7,6.6,Medium,7,Wednesday,0,0,11.8,23.6,0.6,0.092,221.28,7.0,0
21029,Pune,Suburban,2.9,16.1,369.0,31.0,2.38,Cloudy,0.03,39.7,68.3,4.2,Very High,13,Thursday,0,0,10.8,20.9,0.701,0.002,154.96,55.0,0
21030,Mumbai,West,10.4,55.2,148.0,77.0,2.01,Fog,0.05,39.1,93.0,2.6,High,19,Tuesday,0,0,9.2,22.0,0.667,0.243,187.33,39.0,1
21031,Delhi,North,6.2,24.9,100.0,56.0,1.26,Cloudy,0.11,26.9,92.0,7.1,Medium,9,Thursday,0,0,15.5,21.2,0.669,0.133,92.56,49.0,1
21032,Mumbai,North,8.3,28.5,484.0,49.0,1.02,Clear,0.13,36.9,76.1,6.9,Medium,23,Wednesday,0,0,8.0,14.1,0.689,0.012,156.46,46.0,1
21033,Bangalore,West,1.1,9.7,227.0,23.0,1.39,Heavy Rain,0.78,35.1,45.6,3.2,High,12,Wednesday,0,0,9.6,18.0,0.804,0.066,81.91,69.0,1
21034,Chennai,South,5.5,26.5,201.0,51.0,1.04,Cloudy,0.0,32.5,69.4,12.2,High,5,Friday,0,0,7.4,30.3,0.713,0.135,97.26,34.0,0
21035,Pune,West,7.4,33.5,438.0,59.0,1.03,Light Rain,0.25,35.8,61.1,10.5,High,7,Thursday,0,0,10.2,17.6,0.747,0.16,157.13,50.0,0
21036,Jaipur,South,12.4,57.9,182.0,63.0,1.05,Clear,0.11,24.2,72.7,2.2,Low,9,Saturday,1,0,10.9,23.3,0.641,0.115,106.19,41.0,1
