order_id,city,zone,distance_km,estimated_time_min,order_value,base_delivery_fee,surge_multiplier,weather,rain_intensity,temperature,humidity,wind_speed,traffic_level,hour_of_day,day_of_week,is_weekend,festival_flag,restaurant_prep_time,historical_rider_speed,historical_acceptance_rate_zone,historical_cancel_rate_zone,delivery_revenue
12461,Delhi,Suburban,2.1,14.3,269.0,29.0,1.09,Cloudy,0.0,28.1,32.6,9.2,High,9,Tuesday,0,0,13.1,22.9,0.784,0.04,90.79
12462,Bangalore,West,5.3,22.6,258.0,50.0,1.07,Clear,0.03,37.1,76.7,9.7,Medium,4,Friday,0,0,13.3,18.0,0.941,0.019,110.26
12463,Hyderabad,Airport,5.0,29.2,300.0,44.0,1.24,Clear,0.03,27.8,62.1,15.6,Low,7,Friday,0,0,5.5,13.2,0.638,0.232,120.56
12464,Hyderabad,Industrial,4.6,20.2,154.0,35.0,1.13,Fog,0.14,30.3,59.2,2.3,Medium,6,Thursday,0,0,11.0,25.1,0.584,0.048,73.43
12465,Bangalore,South,12.4,54.9,409.0,78.0,2.42,Clear,0.0,28.6,68.4,4.0,High,19,Saturday,1,0,10.7,17.3,0.815,0.079,278.74
12466,Pune,North,5.0,23.8,148.0,47.0,1.21,Clear,0.09,30.1,83.3,1.5,High,7,Wednesday,0,0,13.7,22.7,0.824,0.104,89.43
12467,Jaipur,Industrial,2.9,12.4,385.0,35.0,1.07,Cloudy,0.1,30.7,79.4,3.8,Low,23,Friday,0,0,8.9,25.0,0.817,0.283,122.15
12468,Jaipur,East,1.6,11.2,250.0,29.0,1.27,Cloudy,0.1,17.3,46.8,3.7,High,6,Saturday,1,0,6.2,19.7,0.779,0.25,91.83
12469,Mumbai,East,2.0,13.1,100.0,29.0,1.03,Cloudy,0.08,31.8,74.0,10.4,High,8,Wednesday,0,0,8.2,19.3,0.942,0.099,51.87
12470,Chennai,Suburban,1.3,12.1,168.0,27.0,1.09,Light Rain,0.43,35.4,78.3,4.3,Low,7,Tuesday,0,0,9.0,25.2,0.654,0.174,66.39
12471,Chennai,East,4.6,18.3,437.0,39.0,1.08,Heavy Rain,0.83,32.3,80.7,11.8,Medium,23,Sunday,1,0,12.1,19.0,0.917,0.054,138.26
12472,Mumbai,South,6.9,25.1,177.0,50.0,1.1,Fog,0.15,24.3,80.6,5.4,Medium,0,Tuesday,0,0,8.6,19.6,0.872,0.089,93.94
12473,Delhi,East,2.0,15.7,217.0,28.0,1.06,Cloudy,0.0,27.0,63.9,11.3,Medium,2,Friday,0,0,15.5,18.3,0.54,0.182,77.42
12474,Chennai,North,7.1,25.6,419.0,60.0,1.27,Light Rain,0.38,27.8,72.9,16.8,High,16,Sunday,1,0,14.0,23.7,0.875,0.147,168.38
12475,Jaipur,South,4.5,15.1,206.0,35.0,1.84,Fog,0.19,37.6,83.0,10.8,Medium,20,Friday,0,0,21.8,24.2,0.847,0.109,109.72
12476,Pune,Industrial,4.2,24.7,115.0,40.0,1.18,Heavy Rain,0.81,39.3,84.7,15.0,Medium,6,Friday,0,0,5.1,24.0,0.673,0.15,72.5
12477,Jaipur,West,2.1,13.9,378.0,28.0,1.19,Fog,0.11,30.6,45.5,11.1,High,10,Friday,0,0,12.6,11.9,0.959,0.063,116.48
12478,Hyderabad,Airport,5.5,30.7,247.0,47.0,1.12,Light Rain,0.3,18.9,39.9,5.5,Low,18,Tuesday,0,0,9.7,15.6,0.93,0.491,106.98
12479,Delhi,East,2.6,16.2,115.0,28.0,2.16,Light Rain,0.43,23.2,35.5,3.0,High,11,Thursday,0,0,10.3,19.5,0.793,0.175,85.78
12480,Mumbai,Central,3.8,16.8,329.0,41.0,1.17,Clear,0.11,28.2,50.8,8.6,High,2,Friday,0,1,14.6,16.4,0.52,0.094,120.35
12481,Delhi,Suburban,8.6,27.6,227.0,52.0,1.16,Cloudy,0.0,37.2,58.6,7.9,High,4,Friday,0,0,13.9,21.1,0.879,0.057,110.26
12482,Bangalore,West,5.1,21.8,235.0,48.0,1.38,Clear,0.1,30.1,46.7,1.9,Medium,14,Sunday,1,0,11.4,30.7,0.865,0.116,117.94
12483,Delhi,Industrial,4.1,26.4,182.0,37.0,1.27,Clear,0.09,31.7,93.3,7.1,High,2,Friday,0,0,11.1,20.4,0.821,0.023,87.03
12484,Bangalore,South,7.5,26.2,110.0,49.0,1.36,Light Rain,0.26,26.1,93.4,13.0,Low,14,Wednesday,0,0,10.3,20.4,0.802,0.352,90.84
12485,Delhi,Suburban,2.3,14.7,205.0,33.0,1.2,Cloudy,0.11,23.5,86.6,11.0,High,4,Friday,0,0,29.3,28.0,0.511,0.003,84.7
12486,Hyderabad,Industrial,2.3,12.1,478.0,32.0,1.74,Heavy Rain,0.72,28.2,91.8,6.3,Low,22,Saturday,1,1,6.3,17.7,0.736,0.058,160.84
12487,Jaipur,Airport,5.3,28.0,211.0,36.0,2.27,Clear,0.0,34.8,84.2,5.1,Medium,21,Sunday,1,0,12.6,27.1,0.681,0.047,128.14
12488,Bangalore,Suburban,5.6,21.0,140.0,49.0,1.39,Cloudy,0.02,27.3,93.7,16.2,Medium,13,Saturday,1,0,7.0,27.1,0.823,0.143,98.91
12489,Delhi,Airport,3.2,21.0,152.0,35.0,1.25,Clear,0.01,27.0,84.7,14.0,High,17,Sunday,1,0,16.4,19.2,0.949,0.052,77.19
12490,Bangalore,Central,7.7,35.8,208.0,55.0,1.12,Cloudy,0.08,31.9,86.8,2.7,Very High,1,Sunday,1,0,13.7,15.1,0.985,0.284,107.36
12491,Chennai,West,4.5,25.2,206.0,42.0,2.38,Clear,0.01,31.4,58.0,7.1,Low,13,Wednesday,0,0,7.6,26.3,0.872,0.249,145.28
12492,Jaipur,West,7.3,29.6,100.0,56.0,1.13,Cloudy,0.06,35.7,44.8,7.8,Medium,5,Sunday,1,0,11.7,11.2,0.786,0.074,85.28
12493,Bangalore,Suburban,3.5,15.5,145.0,38.0,2.36,Heavy Rain,0.77,25.0,87.4,4.1,High,13,Saturday,1,0,9.9,28.4,0.675,0.121,121.58
12494,Hyderabad,Central,5.2,27.0,397.0,42.0,1.08,Cloudy,0.0,25.6,54.0,11.2,High,2,Tuesday,0,0,15.0,21.1,0.944,0.235,132.7
12495,Bangalore,Central,2.4,14.3,407.0,28.0,1.02,Fog,0.18,38.0,59.3,9.5,High,4,Wednesday,0,0,13.3,23.9,0.973,0.291,118.1
12496,Hyderabad,West,3.8,19.5,218.0,40.0,1.13,Storm,0.89,37.7,77.0,11.9,High,7,Tuesday,0,0,17.7,19.4,0.789,0.048,93.16
12497,Pune,Airport,7.2,24.9,123.0,46.0,1.16,Fog,0.07,37.8,80.4,7.8,Low,7,Sunday,1,0,9.0,19.2,0.819,0.111,80.42
12498,Mumbai,Industrial,6.1,29.5,243.0,47.0,1.27,Fog,0.18,28.4,79.1,15.0,Low,10,Friday,0,0,11.3,27.7,0.587,0.097,113.15
12499,Mumbai,North,3.1,18.5,264.0,38.0,1.88,Heavy Rain,0.7,35.2,61.8,5.4,Low,21,Monday,0,0,8.4,24.2,0.606,0.079,129.52
12500,Delhi,Industrial,9.2,48.1,100.0,52.0,1.88,Light Rain,0.36,38.1,72.1,3.0,High,12,Tuesday,0,0,20.9,17.6,0.903,0.026,119.76
12501,Chennai,West,2.1,12.3,218.0,29.0,1.27,Cloudy,0.0,29.6,73.3,3.5,Very High,2,Tuesday,0,0,7.9,22.1,0.706,0.009,84.79
12502,Jaipur,Central,8.2,38.0,154.0,65.0,1.0,Cloudy,0.0,30.7,63.9,2.8,Medium,2,Friday,0,0,8.8,35.2,0.868,0.021,98.88
12503,Jaipur,East,6.7,24.4,458.0,47.0,1.25,Heavy Rain,0.74,37.0,49.8,7.8,Very High,5,Saturday,1,0,5.0,26.1,0.719,0.083,159.51
12504,Hyderabad,Central,1.3,8.8,129.0,24.0,1.23,Fog,0.01,31.2,81.0,20.1,Medium,10,Sunday,1,0,5.4,32.9,0.775,0.172,57.9
12505,Delhi,North,6.4,19.0,368.0,56.0,1.25,Cloudy,0.05,29.1,30.7,16.5,Medium,8,Tuesday,0,0,10.8,14.6,0.872,0.101,150.96
12506,Mumbai,North,5.1,26.0,263.0,46.0,1.21,Heavy Rain,0.81,27.1,81.4,2.2,Medium,10,Saturday,1,0,13.2,19.2,0.898,0.09,113.52
12507,Mumbai,West,4.5,29.3,117.0,44.0,2.09,Light Rain,0.45,36.7,63.1,1.2,High,20,Wednesday,0,0,6.2,30.1,0.666,0.17,117.7
12508,Bangalore,South,1.8,11.4,288.0,26.0,2.34,Light Rain,0.43,23.6,67.4,7.3,Medium,20,Sunday,1,0,14.0,23.7,0.545,0.103,124.2
12509,Hyderabad,Suburban,3.1,21.0,122.0,33.0,2.24,Clear,0.1,24.2,51.1,6.2,Low,12,Tuesday,0,0,14.9,22.2,0.678,0.169,100.76
12510,Bangalore,Industrial,3.3,12.4,246.0,30.0,1.14,Cloudy,0.07,28.8,33.8,18.3,High,2,Wednesday,0,0,16.3,17.7,0.706,0.086,88.32
12511,Mumbai,Suburban,1.4,10.7,337.0,26.0,1.19,Clear,0.05,25.3,58.9,5.7,Very High,1,Tuesday,0,0,7.1,24.8,0.978,0.223,105.08
12512,Pune,Industrial,5.3,20.6,342.0,45.0,1.05,Cloudy,0.04,27.3,63.9,6.7,Very High,1,Sunday,1,0,19.8,25.9,0.6,0.316,122.49
12513,Delhi,Industrial,3.2,19.5,523.0,31.0,1.27,Clear,0.14,22.6,32.5,9.9,High,21,Tuesday,0,0,15.7,28.5,0.576,0.118,154.43
12514,Mumbai,Industrial,11.4,39.6,143.0,66.0,2.02,Clear,0.11,33.9,75.9,7.8,Low,11,Friday,0,0,19.4,9.5,0.86,0.067,164.78
12515,Jaipur,South,4.5,18.1,306.0,35.0,1.28,Cloudy,0.0,36.3,64.6,6.3,Medium,20,Monday,0,0,10.4,27.7,0.525,0.153,112.12
12516,Mumbai,Suburban,10.9,40.9,528.0,59.0,1.8,Clear,0.0,27.1,51.8,15.5,Medium,11,Sunday,1,0,16.0,18.5,0.667,0.177,222.36
12517,Chennai,Suburban,2.1,11.0,242.0,28.0,1.1,Heavy Rain,0.7,34.4,64.3,3.8,High,7,Monday,0,0,13.7,17.1,0.587,0.158,84.04
12518,Hyderabad,East,15.0,52.7,679.0,76.0,1.02,Fog,0.2,36.9,78.7,8.8,Low,4,Thursday,0,0,8.0,18.6,0.62,0.098,226.9
12519,Bangalore,Central,3.1,18.5,249.0,32.0,1.84,Light Rain,0.42,42.3,31.9,14.1,Low,12,Friday,0,0,12.6,29.6,0.962,0.046,113.66
12520,Mumbai,South,13.8,75.2,128.0,67.0,1.31,Clear,0.05,21.5,59.7,9.9,High,19,Thursday,0,0,14.7,18.5,0.836,0.273,115.93
12521,Chennai,South,5.5,25.2,212.0,40.0,2.28,Heavy Rain,0.71,43.1,53.9,29.7,Medium,13,Friday,0,0,6.7,25.8,0.932,0.175,137.84
12522,Mumbai,West,4.0,26.0,128.0,37.0,1.03,Clear,0.12,23.2,85.7,4.0,Medium,0,Friday,0,0,17.4,23.3,0.775,0.016,66.27
12523,Delhi,Central,4.7,15.5,267.0,41.0,1.03,Clear,0.03,38.9,64.2,5.7,Low,23,Wednesday,0,0,6.6,17.2,0.842,0.119,100.97
12524,Hyderabad,Suburban,2.9,11.9,271.0,33.0,1.14,Heavy Rain,0.66,24.9,60.4,5.3,Medium,0,Tuesday,0,0,5.0,20.7,0.752,0.191,97.24
12525,Mumbai,Suburban,10.5,39.8,217.0,77.0,1.04,Light Rain,0.35,16.0,48.5,10.3,Very High,17,Thursday,0,0,26.8,26.5,0.674,0.012,127.82
12526,Delhi,Suburban,8.0,25.1,123.0,51.0,1.24,Clear,0.0,28.2,56.2,7.5,Very High,8,Saturday,1,0,7.5,16.5,0.851,0.1,90.3
12527,Bangalore,Airport,6.2,29.6,254.0,42.0,2.48,Light Rain,0.44,33.0,63.6,7.6,Medium,21,Saturday,1,0,6.5,13.6,0.757,0.198,160.04
12528,Kolkata,West,5.5,27.5,266.0,51.0,1.2,Light Rain,0.39,20.2,92.9,3.9,Medium,1,Saturday,1,0,5.5,25.3,0.961,0.153,119.72
12529,Mumbai,North,7.5,32.2,100.0,60.0,1.43,Clear,0.08,27.1,60.4,4.2,Very High,11,Thursday,0,0,9.7,23.3,0.723,0.399,107.8
12530,Delhi,Industrial,2.7,13.0,145.0,29.0,1.28,Clear,0.0,31.0,40.2,2.6,Medium,2,Tuesday,0,0,8.2,23.9,0.778,0.209,69.02
12531,Delhi,Industrial,2.8,16.9,100.0,31.0,2.4,Clear,0.09,32.3,32.5,5.7,High,11,Friday,0,0,13.9,22.7,0.66,0.041,96.4
12532,Bangalore,East,3.3,14.8,519.0,37.0,1.22,Clear,0.07,24.5,73.4,10.3,Medium,2,Sunday,1,0,20.2,26.4,0.863,0.045,159.32
12533,Bangalore,Suburban,6.5,23.9,273.0,57.0,2.43,Cloudy,0.07,40.2,76.8,5.5,High,13,Thursday,0,0,5.9,15.4,0.878,0.125,198.57
12534,Mumbai,North,1.7,10.2,395.0,29.0,1.27,Heavy Rain,0.78,28.5,64.6,4.2,Medium,4,Tuesday,0,0,14.5,21.0,0.906,0.182,123.73
12535,Mumbai,South,6.1,35.0,112.0,54.0,1.02,Clear,0.0,31.0,36.2,6.5,Low,8,Monday,0,0,12.3,20.8,0.496,0.068,79.72
12536,Kolkata,South,1.4,6.8,200.0,25.0,1.24,Cloudy,0.11,21.3,73.2,5.0,High,2,Wednesday,0,0,13.7,29.6,0.683,0.047,75.0
12537,Pune,Airport,6.2,16.5,377.0,49.0,1.88,Light Rain,0.32,34.0,52.2,2.6,Very High,13,Friday,0,0,14.5,25.4,0.866,0.2,175.06
12538,Delhi,South,3.1,19.3,253.0,34.0,1.07,Clear,0.0,22.5,78.0,7.4,High,9,Friday,0,0,15.0,25.0,0.924,0.28,92.04
12539,Delhi,Central,2.4,14.2,135.0,30.0,1.16,Clear,0.05,25.1,65.7,6.5,Medium,1,Monday,0,0,14.5,8.9,0.976,0.065,64.5
12540,Pune,West,2.1,15.6,115.0,26.0,1.37,Cloudy,0.09,37.6,66.2,9.1,High,14,Sunday,1,0,9.1,24.1,0.767,0.237,60.92
12541,Mumbai,South,3.3,20.4,377.0,36.0,2.21,Cloudy,0.0,29.4,94.3,4.9,Medium,12,Friday,0,0,16.8,19.8,0.951,0.16,162.5
12542,Mumbai,West,4.1,21.6,243.0,40.0,1.27,Fog,0.13,35.1,51.8,6.1,Medium,3,Monday,0,0,12.6,20.7,0.915,0.224,104.26
12543,Bangalore,South,3.7,25.9,188.0,35.0,1.96,Clear,0.06,27.0,46.8,10.1,Medium,21,Saturday,1,0,7.1,19.4,0.695,0.172,109.96
12544,Delhi,Suburban,3.6,20.9,122.0,35.0,1.01,Clear,0.0,28.1,49.1,6.1,Medium,9,Sunday,1,0,7.7,23.7,0.991,0.095,62.19
12545,Mumbai,North,7.2,29.3,183.0,56.0,1.41,Light Rain,0.38,41.4,31.2,4.6,Medium,20,Sunday,1,0,10.7,14.8,0.98,0.143,119.22
12546,Bangalore,Suburban,4.6,24.2,267.0,37.0,1.99,Clear,0.1,23.3,51.1,5.6,Low,13,Friday,0,0,5.2,23.2,0.874,0.129,132.37
12547,Chennai,West,6.8,38.4,127.0,45.0,1.28,Clear,0.08,25.9,79.3,7.4,High,16,Thursday,0,0,6.2,24.0,0.948,0.419,85.54
12548,Delhi,East,3.3,15.0,287.0,31.0,2.11,Heavy Rain,0.76,34.5,56.4,14.9,Medium,20,Saturday,1,0,8.1,16.8,0.744,0.492,128.55
12549,Mumbai,Suburban,1.7,9.5,459.0,27.0,1.18,Clear,0.04,48.0,34.7,6.1,Low,5,Friday,0,0,14.3,25.7,0.715,0.13,132.84
12550,Kolkata,Suburban,4.0,14.7,203.0,33.0,1.16,Cloudy,0.0,26.9,51.6,4.3,High,4,Sunday,1,0,7.1,16.4,0.719,0.028,82.94
12551,Mumbai,Airport,2.6,14.8,524.0,33.0,1.05,Cloudy,0.03,20.6,34.4,4.1,High,9,Sunday,1,0,8.3,17.5,0.896,0.052,149.93
12552,Chennai,Airport,6.4,22.6,106.0,50.0,1.27,Storm,1.0,35.8,62.9,6.9,Medium,3,Tuesday,0,0,9.6,28.1,0.847,0.129,86.82
12553,Bangalore,West,5.6,30.6,272.0,37.0,1.06,Light Rain,0.25,30.0,64.7,8.6,Medium,18,Friday,0,0,10.5,15.7,0.961,0.068,99.06
12554,Hyderabad,Airport,3.3,21.3,434.0,38.0,1.17,Light Rain,0.26,26.5,85.0,8.0,Low,5,Wednesday,0,0,5.7,18.7,0.681,0.155,139.94
12555,Pune,Industrial,2.6,19.9,236.0,29.0,2.21,Light Rain,0.32,30.9,86.5,6.9,Medium,12,Sunday,1,1,16.5,20.2,0.886,0.122,116.01
12556,Mumbai,Central,4.3,17.5,376.0,43.0,1.26,Fog,0.06,19.6,74.8,3.4,Medium,4,Friday,0,0,25.9,24.0,0.882,0.294,136.9
12557,Mumbai,Airport,1.4,10.1,111.0,25.0,1.09,Heavy Rain,0.73,37.4,62.7,4.6,Low,16,Friday,0,0,7.4,29.5,0.908,0.117,51.67
12558,Hyderabad,West,3.2,11.3,271.0,32.0,2.27,Clear,0.12,37.0,44.7,9.9,Medium,20,Thursday,0,0,9.4,25.8,0.868,0.339,132.26
12559,Delhi,West,6.7,32.7,319.0,48.0,1.09,Cloudy,0.03,32.4,77.0,16.0,Medium,8,Tuesday,0,0,23.8,17.5,0.963,0.046,122.5
12560,Mumbai,Industrial,4.0,17.7,344.0,39.0,1.07,Cloudy,0.1,31.1,37.4,6.6,Very High,0,Sunday,1,0,11.0,17.5,0.721,0.305,117.41
12561,Hyderabad,North,9.7,38.9,643.0,76.0,1.07,Light Rain,0.35,38.7,93.9,12.5,Medium,23,Sunday,1,0,15.0,16.8,0.877,0.172,222.78
12562,Mumbai,East,4.3,15.5,116.0,40.0,1.15,Cloudy,0.13,25.2,69.7,9.4,High,5,Tuesday,0,0,7.7,15.5,0.807,0.114,71.52
12563,Jaipur,Airport,5.2,20.4,335.0,37.0,1.21,Storm,0.88,28.6,33.6,2.5,Medium,19,Saturday,1,0,9.4,19.3,0.684,0.163,118.47
12564,Kolkata,South,2.9,12.2,404.0,34.0,1.18,Light Rain,0.42,27.4,32.2,17.7,Medium,9,Wednesday,0,0,10.9,23.5,0.802,0.008,129.0
12565,Delhi,Industrial,3.5,13.6,232.0,35.0,1.3,Heavy Rain,0.83,30.2,44.1,5.5,Medium,15,Friday,0,0,13.0,30.1,0.852,0.063,96.54
12566,Mumbai,Central,3.6,22.0,165.0,41.0,2.16,Light Rain,0.32,36.6,62.9,5.2,High,11,Wednesday,0,0,9.7,23.0,0.915,0.101,124.86
12567,Chennai,Central,5.1,28.7,171.0,47.0,1.72,Clear,0.11,26.3,30.7,4.8,Very High,14,Tuesday,0,0,18.7,20.7,0.914,0.091,118.46
12568,Kolkata,North,4.6,27.4,100.0,35.0,1.13,Fog,0.12,20.6,64.0,5.3,High,3,Monday,0,0,16.8,28.1,0.823,0.162,61.55
12569,Kolkata,West,1.3,10.3,145.0,26.0,1.22,Clear,0.06,18.8,68.3,11.6,Medium,8,Saturday,1,0,25.0,23.8,0.555,0.148,63.62
12570,Delhi,South,15.2,53.3,147.0,89.0,2.06,Clear,0.0,31.9,38.0,6.6,Medium,22,Friday,0,0,10.6,19.4,0.801,0.148,215.68
12571,Chennai,Airport,4.3,28.3,333.0,36.0,1.06,Light Rain,0.28,36.8,49.3,10.5,Low,0,Sunday,1,0,14.1,18.9,0.624,0.099,111.42
12572,Jaipur,East,1.7,10.5,349.0,26.0,1.92,Cloudy,0.11,25.0,81.9,26.9,Very High,20,Thursday,0,0,9.9,26.8,0.874,0.238,126.7
12573,Kolkata,Airport,6.9,25.9,192.0,45.0,1.27,Cloudy,0.15,28.7,74.7,4.3,Low,1,Thursday,0,0,11.8,30.8,0.891,0.206,99.39
12574,Mumbai,Central,4.3,18.7,133.0,39.0,1.93,Clear,0.11,30.5,67.5,3.0,Low,21,Saturday,1,0,7.2,15.6,0.683,0.135,104.53
12575,Chennai,North,2.9,14.8,154.0,33.0,1.21,Cloudy,0.02,36.5,35.9,4.9,Medium,16,Monday,0,0,12.7,22.9,0.818,0.096,73.81
12576,Delhi,Industrial,10.4,45.1,260.0,81.0,1.98,Clear,0.0,21.6,41.4,4.5,High,22,Friday,0,0,20.3,17.3,0.767,0.01,217.58
12577,Bangalore,Industrial,1.2,11.0,100.0,24.0,1.14,Clear,0.0,27.6,43.8,18.4,Low,0,Monday,0,0,22.3,22.2,0.741,0.128,49.36
12578,Pune,Airport,6.6,29.9,746.0,54.0,1.1,Clear,0.06,27.2,83.6,4.3,Low,18,Wednesday,0,0,6.5,27.4,0.892,0.135,223.52
12579,Kolkata,West,4.6,15.5,300.0,36.0,1.69,Storm,0.96,36.5,32.6,5.0,High,13,Wednesday,0,0,7.9,19.0,0.537,0.124,126.84
12580,Chennai,Airport,6.7,28.3,710.0,41.0,1.25,Clear,0.14,23.6,81.7,8.2,High,8,Friday,0,0,8.8,14.0,0.679,0.227,207.45
12581,Mumbai,South,13.3,39.5,280.0,73.0,1.29,Light Rain,0.44,24.2,40.6,15.1,High,4,Wednesday,0,0,10.9,23.2,0.77,0.3,155.77
12582,Bangalore,West,9.8,47.7,275.0,68.0,2.28,Light Rain,0.34,33.1,62.1,16.2,Medium,21,Tuesday,0,0,9.6,14.7,0.74,0.044,215.54
12583,Mumbai,Suburban,4.3,22.8,244.0,34.0,2.08,Cloudy,0.07,27.8,90.8,2.2,Very High,21,Thursday,0,0,23.2,25.8,0.633,0.139,124.4
12584,Mumbai,Airport,4.3,22.1,296.0,39.0,1.8,Cloudy,0.13,29.0,80.2,5.4,Very High,14,Tuesday,0,0,5.5,32.0,0.92,0.167,135.32
12585,Hyderabad,East,2.8,20.8,270.0,34.0,1.08,Fog,0.07,36.4,50.7,1.6,Low,7,Saturday,1,0,7.6,17.1,0.968,0.17,96.12
12586,Bangalore,Central,3.9,15.5,250.0,35.0,1.25,Cloudy,0.0,31.1,44.6,21.6,Low,7,Wednesday,0,0,10.0,18.3,0.888,0.087,98.75
12587,Hyderabad,North,5.6,20.6,301.0,48.0,2.42,Light Rain,0.44,34.2,64.9,21.2,High,21,Monday,0,0,11.4,18.6,0.894,0.075,182.38
12588,Jaipur,Suburban,1.8,14.0,555.0,27.0,1.06,Heavy Rain,0.81,24.8,90.9,3.9,High,10,Monday,0,0,25.5,35.8,0.88,0.057,150.72
12589,Mumbai,Industrial,7.7,26.8,162.0,54.0,1.15,Clear,0.0,38.5,61.9,6.3,Medium,3,Wednesday,0,0,6.8,32.0,0.843,0.143,97.74
12590,Jaipur,South,1.2,11.0,214.0,26.0,1.42,Clear,0.12,39.9,53.7,7.2,Very High,21,Friday,0,0,23.2,18.8,0.922,0.109,84.0
12591,Pune,Suburban,5.1,22.5,261.0,41.0,1.15,Cloudy,0.05,29.0,54.2,12.6,High,3,Wednesday,0,0,14.4,31.9,0.918,0.425,104.57
12592,Delhi,Suburban,4.0,23.9,388.0,40.0,1.07,Cloudy,0.07,30.7,43.6,13.7,Medium,8,Wednesday,0,1,10.1,17.6,0.852,0.156,128.16
12593,Jaipur,East,4.1,17.9,284.0,33.0,1.25,Cloudy,0.11,37.7,74.0,9.5,Low,6,Monday,0,0,17.2,28.3,0.895,0.22,103.73
12594,Delhi,Industrial,4.5,17.8,410.0,37.0,1.04,Fog,0.12,28.4,69.3,11.9,Medium,1,Sunday,1,0,8.9,16.6,0.956,0.041,128.68
12595,Mumbai,West,2.4,11.8,560.0,30.0,1.54,Light Rain,0.33,31.6,90.7,10.9,Medium,12,Wednesday,0,0,6.7,24.2,0.945,0.072,169.4
12596,Mumbai,Suburban,6.6,30.5,170.0,59.0,1.23,Heavy Rain,0.83,30.1,41.6,8.0,Medium,12,Tuesday,0,0,10.5,27.2,0.858,0.135,109.97
12597,Pune,Airport,6.2,31.1,359.0,51.0,1.06,Cloudy,0.0,24.9,75.9,22.0,High,16,Friday,0,0,16.0,18.0,0.738,0.136,133.04
12598,Mumbai,Central,5.9,28.9,210.0,47.0,1.27,Clear,0.08,28.9,83.9,6.8,High,10,Wednesday,0,0,15.5,23.3,0.948,0.092,105.89
12599,Kolkata,North,6.9,28.5,311.0,45.0,1.26,Light Rain,0.27,32.3,32.2,9.9,Low,3,Monday,0,0,10.0,12.9,0.724,0.278,125.12
12600,Mumbai,North,12.2,63.0,192.0,82.0,1.11,Cloudy,0.0,42.8,66.0,20.1,Medium,15,Saturday,1,0,12.3,26.8,0.862,0.18,133.26
12601,Mumbai,Suburban,3.2,16.1,254.0,30.0,2.01,Clear,0.0,34.7,77.5,14.4,High,22,Wednesday,0,0,7.5,26.2,0.785,0.137,116.18
12602,Mumbai,Industrial,2.4,7.4,350.0,32.0,2.08,Cloudy,0.05,33.9,89.0,6.9,Very High,11,Tuesday,0,0,23.2,27.6,0.841,0.108,143.56
12603,Chennai,Airport,5.6,26.5,296.0,45.0,1.13,Clear,0.04,35.5,74.3,2.0,Low,10,Wednesday,0,0,12.9,26.6,0.66,0.442,115.97
12604,Jaipur,Industrial,3.2,19.3,450.0,32.0,1.25,Clear,0.03,24.8,65.5,8.4,Very High,3,Saturday,1,0,26.4,17.5,0.82,0.04,139.0
12605,Bangalore,Central,3.5,19.1,100.0,32.0,1.11,Storm,0.96,19.6,64.5,4.6,High,23,Friday,0,0,7.2,20.6,0.652,0.047,57.52
12606,Delhi,Central,10.9,51.2,200.0,73.0,1.73,Light Rain,0.43,28.6,80.3,3.2,High,12,Monday,0,0,8.4,27.9,0.935,0.083,170.29
12607,Jaipur,Airport,7.7,34.4,347.0,43.0,1.46,Clear,0.04,29.4,89.8,9.3,Low,12,Saturday,1,0,9.8,28.5,0.747,0.154,139.12
12608,Chennai,Suburban,3.3,22.8,380.0,32.0,1.12,Fog,0.2,24.0,30.7,5.4,High,2,Monday,0,0,14.1,25.3,0.742,0.075,119.44
12609,Hyderabad,South,2.6,15.1,238.0,32.0,2.48,Light Rain,0.32,18.5,84.1,10.0,Medium,14,Tuesday,0,0,17.2,27.6,0.588,0.143,131.72
12610,Bangalore,North,3.0,14.7,248.0,31.0,1.05,Heavy Rain,0.82,27.2,71.0,9.2,Low,5,Thursday,0,0,7.3,23.8,0.913,0.046,87.11
12611,Kolkata,North,6.4,35.4,626.0,54.0,1.69,Clear,0.05,23.4,64.4,6.8,High,20,Thursday,0,0,11.1,21.3,0.841,0.297,228.98
12612,Mumbai,Central,6.7,21.1,295.0,52.0,1.2,Clear,0.0,25.2,91.1,26.0,High,0,Monday,0,0,14.3,32.4,0.832,0.11,127.3
12613,Delhi,Airport,5.1,25.4,236.0,48.0,1.33,Cloudy,0.0,26.2,39.5,4.8,Medium,20,Sunday,1,0,7.9,14.1,0.803,0.12,115.76
12614,Delhi,South,4.0,27.1,338.0,37.0,1.29,Light Rain,0.26,24.2,69.6,4.3,Medium,17,Wednesday,0,0,7.7,11.9,0.792,0.093,122.09
12615,Kolkata,Airport,3.7,13.6,312.0,38.0,1.17,Fog,0.03,30.7,60.5,5.6,Very High,23,Saturday,1,0,12.5,13.5,0.888,0.184,113.1
12616,Jaipur,West,3.7,17.8,172.0,35.0,1.01,Clear,0.0,33.7,63.3,7.7,High,15,Sunday,1,0,13.3,27.1,0.756,0.048,73.19
12617,Hyderabad,South,1.7,11.0,561.0,26.0,1.21,Cloudy,0.1,29.9,57.6,14.3,High,2,Thursday,0,0,14.6,16.0,0.772,0.244,154.88
12618,Delhi,Industrial,2.6,14.4,405.0,29.0,1.09,Light Rain,0.35,25.6,89.0,44.5,Very High,8,Monday,0,0,6.4,23.4,0.525,0.167,120.71
